,loan_id,loan_purpose,date,loan_granted,loan_repaid
6852,434136,other,2012-08-06,0,
6853,466471,emergency_funds,2012-06-14,0,
6854,901038,other,2012-12-03,0,
6855,975914,business,2012-08-08,0,
6856,434690,home,2012-07-24,0,
6857,852928,other,2012-02-02,1,1.0
6858,578322,emergency_funds,2012-03-01,0,
6859,681418,other,2012-05-18,0,
6860,794595,business,2012-12-07,0,
6861,737879,other,2012-01-24,1,1.0
6862,905701,home,2012-08-06,0,
6863,842347,emergency_funds,2012-11-26,0,
6864,971289,business,2012-06-15,0,
6865,587415,other,2012-08-30,0,
6866,22908,business,2012-08-17,1,1.0
6867,879367,home,2012-05-22,1,1.0
6868,740738,home,2012-04-19,0,
6869,245484,home,2012-03-20,0,
6870,702785,home,2012-09-11,1,0.0
6871,282699,other,2012-11-23,0,
6872,598774,business,2012-10-29,0,
6873,34982,investment,2012-02-24,0,
6874,811664,home,2012-08-20,1,1.0
6875,905133,home,2012-04-11,0,
6876,139344,investment,2012-11-20,0,
6877,501584,home,2012-11-01,0,
6878,787136,emergency_funds,2012-10-10,0,
6879,713131,home,2012-05-14,1,1.0
6880,308184,investment,2012-12-12,1,0.0
6881,341482,other,2012-12-17,1,1.0
6882,975467,other,2012-03-28,0,
6883,719307,investment,2012-09-19,0,
6884,395360,investment,2012-12-12,0,
6885,74329,investment,2012-04-11,0,
6886,609444,home,2012-09-05,0,
6887,34310,emergency_funds,2012-05-17,0,
6888,422859,business,2012-10-01,0,
6889,689412,home,2012-07-31,1,0.0
6890,162515,investment,2012-10-19,1,1.0
6891,745476,business,2012-12-03,0,
6892,564124,home,2012-01-09,0,
6893,958366,emergency_funds,2012-01-03,0,
6894,486919,investment,2012-06-22,1,1.0
6895,723087,investment,2012-07-23,0,
6896,269657,emergency_funds,2012-12-26,0,
6897,335957,home,2012-01-13,0,
6898,706326,investment,2012-03-19,1,1.0
6899,983741,other,2012-08-22,1,1.0
6900,545487,home,2012-12-03,0,
6901,115851,home,2012-12-13,1,0.0
6902,900536,business,2012-01-23,0,
6903,473576,emergency_funds,2012-01-03,1,0.0
6904,889147,emergency_funds,2012-01-04,0,
6905,200154,home,2012-06-26,0,
6906,871207,home,2012-03-02,1,1.0
6907,638628,home,2012-08-21,0,
6908,127224,home,2012-10-17,0,
6909,98387,investment,2012-09-05,1,1.0
6910,968640,emergency_funds,2012-08-27,0,
6911,318565,home,2012-01-02,1,1.0
6912,303548,emergency_funds,2012-10-08,0,
6913,476931,business,2012-02-06,1,0.0
6914,869855,business,2012-06-21,0,
6915,996132,other,2012-11-15,1,0.0
6916,103083,business,2012-03-01,0,
6917,866103,home,2012-08-03,0,
6918,446796,home,2012-01-31,1,1.0
6919,715144,other,2012-06-21,0,
6920,340921,emergency_funds,2012-03-13,0,
6921,202761,investment,2012-03-01,1,0.0
6922,338026,emergency_funds,2012-01-12,0,
6923,144673,home,2012-10-23,0,
6924,11486,home,2012-06-21,1,1.0
6925,939054,home,2012-04-23,1,1.0
6926,622740,home,2012-01-12,0,
6927,211048,investment,2012-09-06,0,
6928,143550,home,2012-12-11,1,0.0
6929,161981,investment,2012-06-25,0,
6930,819987,home,2012-01-23,0,
6931,429118,business,2012-03-08,1,1.0
6932,465344,emergency_funds,2012-10-08,0,
6933,688734,home,2012-11-12,1,0.0
6934,237840,investment,2012-12-11,0,
6935,843630,other,2012-05-18,0,
6936,231347,home,2012-01-11,0,
6937,447362,business,2012-03-30,0,
6938,175476,home,2012-11-30,1,1.0
6939,933569,business,2012-10-31,1,1.0
6940,339264,home,2012-06-26,0,
6941,807973,business,2012-05-31,1,0.0
6942,614320,business,2012-11-02,0,
6943,29275,home,2012-04-30,0,
6944,703818,emergency_funds,2012-11-29,1,0.0
6945,451888,emergency_funds,2012-09-07,0,
6946,254779,other,2012-07-11,0,
6947,53156,investment,2012-05-21,0,
6948,423636,emergency_funds,2012-10-30,0,
6949,72683,business,2012-04-23,1,1.0
6950,684718,home,2012-03-16,0,
6951,235111,business,2012-01-09,0,
6952,521611,other,2012-10-29,0,
6953,830134,home,2012-07-30,1,0.0
6954,783042,business,2012-12-13,1,1.0
6955,2501,home,2012-11-14,0,
6956,115887,home,2012-10-01,0,
6957,98443,other,2012-05-15,0,
6958,566150,business,2012-06-18,0,
6959,381236,other,2012-07-06,0,
6960,726107,other,2012-12-18,1,0.0
6961,763317,business,2012-08-21,0,
6962,755457,business,2012-01-20,0,
6963,562596,other,2012-08-20,1,1.0
6964,657752,emergency_funds,2012-02-24,0,
6965,317799,other,2012-04-16,0,
6966,970680,business,2012-09-05,0,
6967,714681,business,2012-03-14,1,1.0
6968,667349,emergency_funds,2012-02-15,1,0.0
6969,465073,business,2012-02-09,0,
6970,344251,emergency_funds,2012-11-06,1,0.0
6971,46327,home,2012-09-18,0,
6972,566731,business,2012-08-10,0,
6973,536341,business,2012-04-09,1,0.0
6974,612939,investment,2012-12-24,0,
6975,185877,investment,2012-02-28,0,
6976,633919,business,2012-08-02,0,
6977,295900,investment,2012-07-31,0,
6978,318628,emergency_funds,2012-11-27,0,
6979,352494,home,2012-11-29,0,
6980,125001,emergency_funds,2012-11-16,1,0.0
6981,833304,business,2012-07-27,0,
6982,502672,emergency_funds,2012-08-17,0,
6983,721345,home,2012-08-31,1,1.0
6984,15172,investment,2012-09-26,0,
6985,925940,investment,2012-12-26,1,0.0
6986,58162,business,2012-05-16,0,
6987,797085,other,2012-08-27,0,
6988,178533,other,2012-11-08,1,1.0
6989,461586,other,2012-02-27,1,1.0
6990,765532,investment,2012-08-13,0,
6991,303508,other,2012-07-02,0,
6992,748985,business,2012-05-31,0,
6993,999448,home,2012-06-18,0,
6994,965314,investment,2012-08-15,1,1.0
6995,730179,investment,2012-10-12,0,
6996,488964,business,2012-05-21,0,
6997,481110,investment,2012-01-30,0,
6998,867897,emergency_funds,2012-06-27,0,
6999,838980,home,2012-05-30,1,1.0
7000,10334,business,2012-04-20,0,
7001,520187,other,2012-03-08,1,1.0
7002,384517,business,2012-05-15,0,
7003,973806,emergency_funds,2012-02-22,0,
7004,701107,emergency_funds,2012-05-28,1,1.0
7005,3039,business,2012-10-03,1,0.0
7006,33449,emergency_funds,2012-09-05,0,
7007,937107,investment,2012-01-17,1,1.0
7008,343910,investment,2012-05-29,0,
7009,867926,business,2012-07-26,1,0.0
7010,973533,other,2012-03-26,0,
7011,395340,home,2012-10-12,1,0.0
7012,8682,business,2012-10-02,0,
7013,926346,home,2012-11-22,0,
7014,487084,emergency_funds,2012-12-19,1,1.0
7015,842735,home,2012-10-03,1,1.0
7016,399270,emergency_funds,2012-03-14,1,0.0
7017,322660,emergency_funds,2012-06-13,0,
7018,142701,emergency_funds,2012-05-29,0,
7019,503215,other,2012-08-13,0,
7020,48907,investment,2012-07-12,0,
7021,342782,other,2012-02-28,1,1.0
7022,240077,home,2012-10-16,0,
7023,495734,investment,2012-05-28,0,
7024,47752,investment,2012-05-11,1,1.0
7025,171457,emergency_funds,2012-08-30,1,0.0
7026,287642,home,2012-04-19,0,
7027,382689,investment,2012-11-19,0,
7028,616976,other,2012-01-05,1,1.0
7029,93844,home,2012-07-19,0,
7030,299104,emergency_funds,2012-10-24,1,1.0
7031,850662,business,2012-08-08,0,
7032,307994,other,2012-02-22,0,
7033,538246,home,2012-01-10,1,1.0
7034,257688,other,2012-10-08,0,
7035,689034,other,2012-10-24,1,1.0
7036,533786,investment,2012-06-18,1,1.0
7037,40747,investment,2012-07-25,1,1.0
7038,309390,emergency_funds,2012-03-30,0,
7039,997528,home,2012-09-27,1,1.0
7040,708999,home,2012-12-20,0,
7041,949007,emergency_funds,2012-07-10,1,1.0
7042,814485,other,2012-05-01,1,0.0
7043,400843,business,2012-03-20,1,0.0
7044,192332,business,2012-05-07,0,
7045,379763,home,2012-08-27,1,0.0
7046,526968,emergency_funds,2012-11-06,0,
7047,421309,emergency_funds,2012-07-25,0,
7048,829962,investment,2012-11-27,1,0.0
7049,901645,other,2012-10-30,0,
7050,808119,home,2012-05-28,1,1.0
7051,349904,business,2012-08-22,1,0.0
7052,253926,home,2012-10-23,0,
7053,298233,business,2012-03-07,1,1.0
7054,938078,investment,2012-07-20,0,
7055,750110,other,2012-02-17,1,1.0
7056,33543,business,2012-10-24,0,
7057,540263,other,2012-07-09,1,0.0
7058,769447,business,2012-06-26,0,
7059,387598,business,2012-10-18,0,
7060,785065,business,2012-01-25,1,0.0
7061,362622,other,2012-10-11,1,1.0
7062,382943,other,2012-07-04,0,
7063,949867,emergency_funds,2012-07-23,1,1.0
7064,647361,other,2012-12-27,0,
7065,41467,emergency_funds,2012-11-22,1,1.0
7066,538309,investment,2012-04-30,1,1.0
7067,547197,business,2012-02-27,0,
7068,154462,home,2012-08-01,0,
7069,590996,other,2012-08-09,0,
7070,751383,home,2012-08-15,0,
7071,147256,emergency_funds,2012-11-06,0,
7072,316595,investment,2012-01-04,1,1.0
7073,596807,home,2012-04-23,0,
7074,106067,home,2012-07-17,1,1.0
7075,809591,home,2012-01-31,0,
7076,415944,investment,2012-02-15,0,
7077,709405,investment,2012-03-21,0,
7078,253218,emergency_funds,2012-04-12,1,0.0
7079,267689,other,2012-04-24,0,
7080,561521,business,2012-01-16,1,0.0
7081,385373,investment,2012-12-17,1,1.0
7082,497135,home,2012-11-08,0,
7083,826905,home,2012-07-02,0,
7084,286696,home,2012-08-21,0,
7085,452422,home,2012-09-06,1,1.0
7086,188419,other,2012-08-01,1,0.0
7087,241763,other,2012-03-26,1,1.0
7088,351496,emergency_funds,2012-06-12,1,1.0
7089,542212,other,2012-02-23,1,1.0
7090,953691,investment,2012-04-03,0,
7091,441772,home,2012-08-21,0,
7092,744288,emergency_funds,2012-10-22,1,1.0
7093,436269,business,2012-05-07,0,
7094,185269,emergency_funds,2012-03-16,0,
7095,125276,home,2012-12-26,0,
7096,434344,emergency_funds,2012-04-03,1,1.0
7097,324948,business,2012-07-16,0,
7098,269020,investment,2012-12-07,1,1.0
7099,818447,investment,2012-09-05,0,
7100,382106,investment,2012-11-08,1,1.0
7101,61899,business,2012-10-16,0,
7102,125237,business,2012-08-14,0,
7103,405791,business,2012-09-24,1,0.0
7104,637835,emergency_funds,2012-02-22,1,0.0
7105,965577,emergency_funds,2012-07-19,1,0.0
7106,447807,investment,2012-06-18,1,1.0
7107,83347,investment,2012-07-31,1,1.0
7108,716086,home,2012-10-08,0,
7109,59244,business,2012-09-12,0,
7110,430956,other,2012-06-12,1,0.0
7111,193115,business,2012-09-21,1,1.0
7112,16157,business,2012-01-18,0,
7113,536751,investment,2012-06-05,0,
7114,821533,emergency_funds,2012-12-04,1,1.0
7115,783962,business,2012-08-02,0,
7116,682962,business,2012-03-27,0,
7117,65071,business,2012-09-10,1,0.0
7118,983215,other,2012-10-17,1,0.0
7119,536430,home,2012-04-26,1,1.0
7120,745655,other,2012-03-01,1,0.0
7121,438476,home,2012-01-23,1,1.0
7122,748788,emergency_funds,2012-05-10,1,1.0
7123,783010,investment,2012-04-19,0,
7124,199839,investment,2012-05-17,1,1.0
7125,842536,home,2012-02-02,1,0.0
7126,872623,home,2012-01-05,1,1.0
7127,128496,emergency_funds,2012-07-04,0,
7128,94514,investment,2012-04-23,0,
7129,93958,home,2012-02-20,1,1.0
7130,201000,emergency_funds,2012-08-20,0,
7131,601081,home,2012-03-26,1,1.0
7132,514870,business,2012-01-25,1,1.0
7133,881210,investment,2012-12-25,0,
7134,938586,home,2012-02-03,1,1.0
7135,180774,business,2012-06-05,0,
7136,1919,emergency_funds,2012-06-28,0,
7137,535768,investment,2012-07-10,0,
7138,688835,other,2012-02-06,1,1.0
7139,63471,investment,2012-11-14,0,
7140,55810,other,2012-12-25,1,1.0
7141,431132,emergency_funds,2012-08-03,0,
7142,491844,home,2012-08-08,1,1.0
7143,852937,home,2012-05-01,1,1.0
7144,471516,emergency_funds,2012-04-11,0,
7145,789224,emergency_funds,2012-04-26,0,
7146,359257,business,2012-07-24,1,1.0
7147,982336,business,2012-03-22,0,
7148,289219,business,2012-03-13,1,0.0
7149,232182,other,2012-07-27,0,
7150,453120,home,2012-02-28,0,
7151,147581,business,2012-01-23,1,1.0
7152,97775,emergency_funds,2012-12-25,1,0.0
7153,911091,emergency_funds,2012-12-27,0,
7154,976201,home,2012-04-09,1,0.0
7155,297789,home,2012-03-09,0,
7156,523795,home,2012-04-17,0,
7157,551331,business,2012-09-17,1,1.0
7158,389811,emergency_funds,2012-10-25,0,
7159,206516,emergency_funds,2012-07-04,0,
7160,995076,home,2012-07-10,0,
7161,693344,other,2012-12-24,1,1.0
7162,813060,emergency_funds,2012-04-02,0,
7163,691013,business,2012-03-16,1,0.0
7164,696123,investment,2012-09-20,1,1.0
7165,903155,business,2012-04-12,0,
7166,509984,emergency_funds,2012-02-22,0,
7167,242650,investment,2012-12-11,1,1.0
7168,541213,emergency_funds,2012-11-20,1,1.0
7169,479789,home,2012-12-28,1,0.0
7170,978160,investment,2012-01-18,0,
7171,138883,investment,2012-05-07,1,1.0
7172,899391,investment,2012-06-12,1,0.0
7173,771390,other,2012-08-27,1,0.0
7174,149776,home,2012-06-15,1,1.0
7175,822060,business,2012-11-06,0,
7176,755023,business,2012-05-14,1,0.0
7177,638189,investment,2012-10-10,0,
7178,551084,emergency_funds,2012-11-26,0,
7179,391801,other,2012-10-02,1,0.0
7180,950022,emergency_funds,2012-07-10,0,
7181,34623,business,2012-12-17,0,
7182,455250,other,2012-10-10,1,0.0
7183,186170,emergency_funds,2012-10-30,0,
7184,358872,business,2012-10-25,0,
7185,677591,home,2012-01-23,0,
7186,233978,investment,2012-05-10,0,
7187,294360,emergency_funds,2012-03-06,1,0.0
7188,900222,business,2012-04-24,1,1.0
7189,61519,business,2012-06-25,0,
7190,155562,emergency_funds,2012-05-01,1,1.0
7191,62376,emergency_funds,2012-04-11,0,
7192,157065,home,2012-08-30,1,0.0
7193,219641,business,2012-10-12,0,
7194,239771,home,2012-07-23,0,
7195,444400,home,2012-10-23,0,
7196,410023,business,2012-03-21,0,
7197,354907,business,2012-05-28,1,1.0
7198,296346,home,2012-04-11,1,1.0
7199,905430,other,2012-02-07,0,
7200,107618,home,2012-03-08,0,
7201,344578,business,2012-07-31,0,
7202,306356,emergency_funds,2012-02-27,1,0.0
7203,689316,home,2012-02-27,1,1.0
7204,8581,business,2012-02-22,1,1.0
7205,954977,investment,2012-12-25,0,
7206,212418,business,2012-05-31,1,1.0
7207,712858,other,2012-01-19,1,0.0
7208,792251,home,2012-07-13,1,0.0
7209,643664,investment,2012-07-03,1,1.0
7210,94803,investment,2012-08-23,0,
7211,952783,investment,2012-06-15,0,
7212,584501,home,2012-08-21,0,
7213,362997,home,2012-10-01,0,
7214,95670,other,2012-02-22,0,
7215,490092,business,2012-12-25,0,
7216,854249,home,2012-05-08,0,
7217,415413,emergency_funds,2012-08-16,1,1.0
7218,942104,emergency_funds,2012-09-04,0,
7219,109576,business,2012-01-27,1,0.0
7220,785367,home,2012-08-08,1,0.0
7221,923223,home,2012-12-20,0,
7222,496598,business,2012-01-10,1,1.0
7223,981494,emergency_funds,2012-09-06,0,
7224,86245,home,2012-01-31,1,0.0
7225,425550,business,2012-02-20,1,1.0
7226,325745,emergency_funds,2012-08-15,1,0.0
7227,764157,business,2012-04-17,1,1.0
7228,816895,emergency_funds,2012-02-17,1,0.0
7229,232370,home,2012-05-17,0,
7230,574257,business,2012-08-08,1,1.0
7231,566668,home,2012-10-09,0,
7232,581129,investment,2012-07-30,0,
7233,331387,investment,2012-10-18,0,
7234,400889,investment,2012-09-13,0,
7235,29451,home,2012-12-10,1,0.0
7236,568119,home,2012-03-28,1,0.0
7237,913609,home,2012-11-02,0,
7238,745510,investment,2012-12-07,0,
7239,355305,investment,2012-06-27,0,
7240,663824,emergency_funds,2012-04-30,1,1.0
7241,799193,home,2012-05-29,0,
7242,770438,home,2012-02-13,0,
7243,785422,home,2012-05-01,0,
7244,583941,business,2012-07-12,0,
7245,715395,emergency_funds,2012-11-07,0,
7246,277712,home,2012-10-02,0,
7247,705605,business,2012-11-28,0,
7248,856218,home,2012-10-02,1,1.0
7249,287087,business,2012-05-22,1,1.0
7250,964400,business,2012-10-02,1,1.0
7251,576516,home,2012-11-06,1,1.0
7252,323827,investment,2012-09-04,0,
7253,822323,other,2012-05-07,1,1.0
7254,680479,business,2012-08-29,1,0.0
7255,440436,business,2012-12-24,1,1.0
7256,270537,investment,2012-09-28,0,
7257,767857,home,2012-04-23,1,1.0
7258,854210,business,2012-01-16,1,1.0
7259,335388,business,2012-04-25,1,1.0
7260,262701,home,2012-02-06,0,
7261,422039,other,2012-10-23,0,
7262,631180,home,2012-08-21,1,1.0
7263,925042,investment,2012-12-26,0,
7264,384665,emergency_funds,2012-05-04,1,1.0
7265,542670,business,2012-03-06,1,1.0
7266,508143,other,2012-02-28,0,
7267,851670,business,2012-05-29,0,
7268,444800,investment,2012-03-30,0,
7269,355707,other,2012-07-20,0,
7270,462154,emergency_funds,2012-10-19,0,
7271,149112,business,2012-11-16,0,
7272,321414,emergency_funds,2012-09-25,1,1.0
7273,265103,other,2012-12-26,1,1.0
7274,53072,other,2012-02-24,1,0.0
7275,397839,emergency_funds,2012-10-30,1,0.0
7276,689452,business,2012-01-02,0,
7277,129861,home,2012-11-05,1,0.0
7278,742013,business,2012-05-29,1,1.0
7279,291116,home,2012-02-01,0,
7280,666108,home,2012-07-13,0,
7281,221876,business,2012-03-13,1,1.0
7282,398709,home,2012-11-07,1,1.0
7283,524619,other,2012-12-10,0,
7284,559885,emergency_funds,2012-08-09,0,
7285,418360,investment,2012-11-20,1,1.0
7286,444399,investment,2012-06-28,0,
7287,68850,other,2012-03-15,1,1.0
7288,877809,business,2012-08-08,0,
7289,696414,home,2012-01-27,1,1.0
7290,557471,home,2012-05-03,0,
7291,312618,emergency_funds,2012-12-17,1,0.0
7292,5645,business,2012-09-18,1,0.0
7293,411672,home,2012-01-25,1,1.0
7294,381651,investment,2012-03-26,1,1.0
7295,974582,other,2012-06-05,1,1.0
7296,940818,business,2012-11-15,1,1.0
7297,285277,home,2012-09-11,1,0.0
7298,63247,other,2012-02-07,0,
7299,68314,home,2012-01-25,1,0.0
7300,871083,other,2012-10-09,0,
7301,625889,other,2012-10-08,1,0.0
7302,601654,business,2012-12-06,0,
7303,184675,emergency_funds,2012-05-30,1,0.0
7304,466454,emergency_funds,2012-06-07,0,
7305,827002,home,2012-01-18,0,
7306,266050,investment,2012-12-06,1,1.0
7307,432946,emergency_funds,2012-07-11,1,0.0
7308,895710,emergency_funds,2012-02-02,0,
7309,599354,investment,2012-08-02,0,
7310,137516,business,2012-01-11,1,0.0
7311,468095,home,2012-04-05,0,
7312,540930,home,2012-12-19,0,
7313,631350,investment,2012-03-05,1,1.0
7314,678991,investment,2012-12-17,0,
7315,605212,investment,2012-12-06,0,
7316,753325,other,2012-06-11,1,1.0
7317,526293,home,2012-02-16,0,
7318,506245,home,2012-11-29,1,1.0
7319,556444,home,2012-12-06,0,
7320,443976,other,2012-12-21,0,
7321,836458,home,2012-06-08,1,1.0
7322,689979,investment,2012-08-03,0,
7323,827916,investment,2012-11-29,1,1.0
7324,616088,home,2012-05-04,1,0.0
7325,449877,investment,2012-08-15,1,1.0
7326,334324,business,2012-02-13,1,1.0
7327,311597,home,2012-05-21,1,1.0
7328,317911,other,2012-05-21,0,
7329,822025,emergency_funds,2012-09-04,0,
7330,914705,business,2012-10-16,0,
7331,226069,business,2012-06-27,0,
7332,154432,investment,2012-08-08,0,
7333,562630,emergency_funds,2012-10-31,1,0.0
7334,31748,investment,2012-07-11,1,0.0
7335,874344,emergency_funds,2012-11-13,0,
7336,398967,home,2012-09-25,0,
7337,340838,investment,2012-01-19,1,0.0
7338,246240,other,2012-02-20,0,
7339,610700,home,2012-09-14,0,
7340,201409,investment,2012-04-04,0,
7341,560255,home,2012-02-22,1,1.0
7342,343717,other,2012-09-05,0,
7343,562506,home,2012-05-28,0,
7344,165756,emergency_funds,2012-10-16,0,
7345,196004,investment,2012-12-06,1,1.0
7346,186365,business,2012-07-02,0,
7347,208000,home,2012-01-23,1,1.0
7348,88502,home,2012-04-13,1,1.0
7349,809318,home,2012-03-26,0,
7350,527184,home,2012-04-03,0,
7351,371050,other,2012-08-27,1,0.0
7352,30376,investment,2012-05-21,1,1.0
7353,242039,business,2012-08-22,0,
7354,178575,other,2012-03-21,1,1.0
7355,573838,home,2012-05-29,0,
7356,631022,other,2012-09-14,0,
7357,441573,home,2012-11-09,0,
7358,867305,other,2012-04-12,0,
7359,639728,other,2012-11-05,0,
7360,168198,business,2012-04-04,0,
7361,386003,investment,2012-07-06,1,1.0
7362,784395,emergency_funds,2012-02-23,0,
7363,708840,business,2012-04-04,0,
7364,96652,other,2012-10-12,0,
7365,142601,emergency_funds,2012-09-05,1,0.0
7366,334154,other,2012-08-27,0,
7367,571920,emergency_funds,2012-11-21,1,1.0
7368,410183,investment,2012-05-02,0,
7369,500234,business,2012-08-17,1,0.0
7370,817215,other,2012-05-04,1,0.0
7371,499410,other,2012-03-19,1,0.0
7372,841394,emergency_funds,2012-08-29,0,
7373,463667,home,2012-11-27,0,
7374,102221,emergency_funds,2012-03-27,1,1.0
7375,181494,business,2012-04-17,0,
